770077925239554068;
1163182007518498816;
928714147087134791;
914604410905182269;
1216721729653571606;
608956696181866496;
890226717585711135;
978739450219753532;
1195134511546105958;
743269979473969265;
663136798746345482;#000237^1
1102058277329707079;
1237825829375836263;
1240363857843847220;
959354990361718824;
1168820946283548805;
376423829037121547;
1219128915713458236;
872485759825903707;
617683541332852767;
973047193038647356;
1264648125973401661;
975979190581092382;
871050341188268114;
972944279402061904;
963216089393815573;
930509999162163220;
1024565438576857128;
1202566592098082830;
1147552343190151238;
1147743068531994684;
1233121730436796461;
1042295537623375943;
1225021206323793996;
1069712366608064562;
601457929434038341;
1080443273736355940;
1187591353585123328;
799290686217388072;
797755764265058344;
923673599276122163;
1054526335625740429;
1032420295199432795;
975506645939548210;
1063191088413823037;
422087909634736160;
456909820319105046;
531444074755129354;
1072869500661289021;
272323326859280385;
854818404396826704;
651095740390834176;
1065045695951802440;
455678466793144320;
1013394864240599140;
1047653345499807884;
919304588602003457;
1191908708712730624;
1028956609382199346;
933130380133949451;
510198397425418260;
248040665257082880;
1256575877140054070;
973549290083459142;
728207119723266090;
1185026966970175505;
508391840525975553;
1122016489243947070;
859430146775973918;
1088942720938156052;
1171208676502163489;
1077318826242355323;
882564141993328721;
251473945650397185;
1185565898107527262;
235148962103951360;
1108988962955083818;
967932780744957953;
1214919836866449432;
1204584120857010209;
1078015035546271796;
975500307754790943;
1146001644786565162;
923365224990519296;
337612512910508034;
1099188440400138333;
446031479303176202;
503560226440740885;
1086351394400903449;
965851483042107422;
581926946108080170;
1201392379219939411;
155001811911049216;
972664082148769792;
1216952646435471406;
965220097671172166;
1226990787263201352;
1076876731912298616;
762423893238480938;
958146122730328074;
955698200147284008;
1230283049439199287;
628400349979344919;
524967723923668995;
553281877331410957;
752292059171520583;
847170876650029071;
932086624798535741;
798461087016026183;
1185252237405081670;
1187879032361058376;
1010348345220419615;
536976723611353108;
725894494234607706;
782596512265011211;
1194560826753945682;
1187496632363782280;
1198216699300806739;
847283590768754689;
1004332890542329886;
550679336139751424;
958381121089974393;
888986336651001898;
846387985413832724;
1048759063359524915;
801177568409550908;#000097^1
1175995296371724291;
437808476106784770;
431544605209788416;
368521195940741122;
1220444562699587687;#000041^1/#000014^2/#000011^1/#000042^1/#000003^1/#000039^1/#000112^1/#000071^1/#000148^1
1143236933921808404;
507970352501227523;
1104199183025578046;
1096107953691562044;
1124775606157058098;
701674746198360137;
226457072269656064;
1223738912166383668;
615199347398672392;
539648713140862978;
426847091382550553;
754584405602861066;
761201133787152384;
628616923139014668;
995863540491628654;
792627120806297630;
1107392013940301944;
856780995629154305;
204697075877806081;
695499340793511956;
409600275490537472;
896428420618154034;
175454533269454849;
899419805260599336;
340922009083052032;
598793235699335178;
964495692112474142;
259046707130662914;
269010269534027776;
317380306921455619;
721054519362060450;
282872678790987777;
622846126713995305;
387434915060514826;
516081119293341698;
528724148860747777;
467078397600989195;
1256923786154868886;
470175846934642689;
969507214995894282;
394066807926947850;
233013317226987520;
668087866101858304;
775330862458994728;
451492150371287040;
618400610831564800;
926469431926857789;
795969792778698763;
525964688425615361;
695316614811353102;
790153693176922142;
1047772594692161566;
782832818866094091;
1222313706449539082;
715434749660758058;
346011589427724289;
462630374028214311;
937443888514342993;
216221542558859264;
693023925692792915;
676139273908518933;
724681544983249007;
776000088854102026;
1110485600970211388;
741592089342640198;
824723891443597342;
359227326178787331;
757301007305933001;
758654702816067636;
824861234082873354;
503148668120203274;
699786392418648164;
516891166562844713;
1163289543735246848;
1086753729325318154;
530574688762593309;
731142147876716606;
393124586096427018;
125401875099942912;
1034431529453101186;
381776294993461248;
442668013997522944;
843522730330030091;
234483155506036746;
246371634305302530;
860903242471702538;
700344638074126338;
540895529308258345;
384170112061538305;
938063415073714196;
737624023718035608;
347658048187269120;
740134528147783761;
321720248527224834;
554476322303246388;
133622748068052992;
796799000983502849;
817469499824930826;
276815304217329694;
803381455156674620;
626386284725665813;
693038533018910761;
409064024794464277;
1204837875846479953;
372038664521383936;
482513687417061376;
991990236705984513;
419523984858808332;
154105770542104576;
744186037911421030;
717640687020933222;
539284898675163157;
642346906340818955;
751665046903324693;
880487185927782420;
343405734832242688;
1026241578509025351;
491894233574277141;
843072778790109184;
634697005498761258;
380671556294148096;
1218087675358220330;
219003504889430016;
205605737311764480;
108268970733248512;
320294722101051413;
755848416680214671;
198675937921990666;
495271289955680256;
256890103375462401;
313946470749306882;
733999329055866960;
257107519162286082;
134119746118352906;
412044283441577984;
788949506401370162;
1108779579461603350;
452763583348998155;
813668897042726923;
1190330894238617683;
468274177913257985;
772420019409780736;
505696404224868352;
669419478634987520;
1024569945163563018;
267726900565114880;
922976105986658314;
575133231733669888;
690655541487468545;
1108002272111239218;
748132328433516604;
152179635558416384;
875803506433462323;
718494520806866964;
634722794026041345;
224198027827609618;
1034601047756374067;
843989018970554378;
858799961209831446;
346995090985713666;
910206243447128155;
659984883770327071;
959536014924324904;
1218906245667225621;
311188178059132928;
832203900307767316;
741343583956762704;
249955153434771458;
258973874711035904;
180335273500999680;
586560481628782633;
274168436718829568;
880737741472673813;
628940636589916163;
796843928317722655;
199139408472047617;
745448104018575472;
290107394682388481;
453075470250934275;
176822175943098370;
575252254517493770;
1025205406236147712;
617648287251431425;
696972835649880074;
189570961840930816;
646594434569469962;
892027405043122176;
719751630077034569;
300557490183995392;
1060286631942307861;
799956756507656192;
981429840479670282;
1018208738638827641;
935606903952789565;
919855337731944448;
618261084725313565;
552079625157607425;
229076771310403584;
945030475779551415;
426066893909262337;
218888126632951808;
313006417139335169;
278031302320717824;
1196159313555767372;
1002052638931693650;
630104819679625268;
300423053702201348;
195234616636997632;
944907662057938994;
417050055271251968;
831013041360470037;
729023420284796970;
286540757437775872;
530934976074743809;
449896496180232194;
510307236766285834;
607086410004168704;
1092152634955288586;
872688611601055745;
1192015011166572544;
496978159724396545;
211598238459887617;
796426317926760488;
921807034364620821;
1043742090783379486;
564051766337863682;
977216334125486140;
791867650129002496;
1252623894162968669;
923511828485660682;
743783437378519092;
903470252766167060;
956800980853329960;
834584846122221579;
619657716662665286;
263073711853142027;
313307375941582848;
1118229928303935589;
119864197021433860;
1149247072797732875;
1154885326528053300;
401093842708987914;
810164876189630524;
1021871326140567644;
747770775381213185;
181622382379663360;
199756889431474176;
326593413128519691;
599256930527084566;
786297097308864593;
731127554874015844;
503572130387197987;
398485609573777418;
1103412989425635380;
180125579767578624;
383330341047369730;
1203393177147412560;
1247420831819235358;
554315960597741678;
490538083339599872;
227451606176628747;
155732841756491776;
1064621344110678156;
1190345354009395385;
216749228087705610;
971390323588726874;
724271666242519053;
706054368318980138;
280178892226953218;
1128083961101439058;
120323593711124480;
329050555215511554;
722596881020223579;
957627925182709781;
759013050971193344;
404395341241122816;
829247191012212758;
247434441918644225;
916509798055411773;
257989154640494593;
460913148174532618;
143152552056193025;
507918441961750528;
471295610134200331;
791982711363207179;
806617521552752641;
998976644268175450;
707317228474859563;
878550092678848572;
779795645292216341;
152283750997164033;
934447176283738142;
304054467588915221;
668772264942108694;
398648783497461776;
683053587215024213;
853469586895405067;
143461871691890688;
660337342032248832;
837009623093346415;
367850389933916171;
1002217259986595840;
868186032452042842;
931214787843604520;
634993715085049856;
1229591671851716678;
629357594867269671;
810180930533851206;
1086599802525065288;
429257499225489409;
423337706546921473;
173951260872015872;
733789575578779688;
413050780065464320;
989754095978025040;
649536698627391489;
412247334563348490;
884290960614371358;
373890411292524555;
802058692488855592;
743912792121147434;
754784863722143805;
1112986783769165884;
289033955603251210;
1198649152939241624;
788616833195573318;
782997178611400754;
814901179216691223;
776226496724336652;
713528179599605773;
592895554665578540;
771679264280936458;
847995700305461299;
204597963094360064;
693324678974144583;
421456615003258903;
761150824754839583;
533041802303766539;
1029028590576226337;
790491731048136734;
829033985723596832;
578045179265810432;
305732222164664324;
1236300537599885401;
510873277120643074;
754793389396066434;
944356711303630859;
683387497992028187;
300888229568315393;
925208778897506415;
687021258273194016;
711857700643799060;
776124563138281493;
651762753215791114;
771810219185537024;
305419485848797185;
313004735646924800;
427171534327513098;
257455432388313088;
1226246437562613884;
563534393243861012;
401638705636573186;
769045182674239499;
400990973095706625;
1189948663011749979;
454932692694335488;
887695381750755358;
161212862428217344;
837877701192712203;
787196511628689439;
707782206088675429;
784807103746539561;
719929149577363486;
283719892148944896;
559060895062425610;
836985084203499541;
1102695043929751712;
803474861976322060;
1101783781356097596;
943168752466407465;
501428355678076939;
965297502666522664;
398030200614551555;
395495448640487435;
459044620882542592;
1244420298867085356;
864868627848364063;
338540594458656768;
754392745270837339;
118648141082787844;
465780440217681932;
591282979461005313;
715678465772355603;
407386863578513411;
811998655300894750;
530814885555077120;
241990061485326336;
177171200177340417;
617402607224225794;
343164076123226124;
798168711013990420;
778007876853039155;
863590527098421278;
1087849340598501376;
441432845190430740;
759492558232617000;
270538132590428161;
891025921723731968;
647229527466180648;
630118311652491285;
119165630493622272;
1195397253762912328;
882313847464157265;
696775123168133131;
786631421023485972;
708174427736637441;
392513657730498571;
750324981568634920;
1266895669155856466;
404998816128040968;
753257247190024347;
754089460999651329;
654706884317675541;
839675095362043944;
394812811630477315;
505218426709606400;
557569252903747589;
1147375658104799282;
701780722444402758;
218345814714613760;
444386787801169930;
341608417825259520;
801024111374761984;
306254974550278145;
805136326890225685;
1233487735168176345;
849349747952844850;
829516120566399007;
452871206761136128;
213735017036251137;
538169206219472896;
498218374413811712;
263157427019448324;
771809593797509140;
736153235047448576;
889155687274381392;
1001762550045741128;
865519957345435678;
350772667072380939;
396803010467987466;
819428405865873439;
687136439598710793;
921919505209393183;
914603807244173352;
157524537737478144;
1109473517956775967;
488386385867178004;
756131546058194994;
445248249281118218;
206271567255044106;
252883433037103107;
789534052998316103;
123867069954392064;
338737965973110785;
465663796174782464;
639438077923688449;
459135090858000384;
214432678575996928;
1184509471339335762;
255200176686366720;
326717313124663296;
513021555408764938;
689599969128087685;
640905391437381642;
552056971872829441;
461132995261104140;
851253711191539773;
847144202440671243;
756808102048956476;
263283257154600962;
347569353291726848;
752264441768444046;
852803560772730910;
790871715235889152;
474966203262304257;
689631589906251778;
1011316080913956935;
812149244886515722;
346399151241560069;
833711267436953620;
340558638089371649;
730135989863055472;
811215332907417620;
147110364427845632;
449030465316323330;
755983353248874576;
395537403118354433;
1036641610173259846;
828443766075424788;
802034548749500466;
916254790399451177;
1187070420579520653;
684035746432286764;
836100303383560242;
619697777676517436;
1030449827974217833;
749208090616004608;
536191447117070337;
508495128185405440;
332146395739979777;
872910872715087883;
478351193421381635;
190243152777576449;
383929154543812620;
749113135474147338;
540973801811476500;
237221756975185920;
409574270935760922;
870383692403593226;
806550514971050044;
323157195820761089;
366583666241044480;
431581219202007070;
997005308184510484;
766549243804385291;
753288372398588065;
672413993327132692;
276780842796318720;
386861188891279362;
290584829588930561;
797245359197913098;
953798544085635072;
1002835223882506270;
472430551035412491;
789883578065485825;
211027520256999424;
602573526830153758;
256567096996003841;
746410789513986088;
701716465803329716;
1127819609618255953;
1155434742532026430;
197892208504995841;
479986029085065217;
520795136507248658;
608380957824647168;
457465419188404224;
314931549739155456;
806678800485318666;
804577394916327456;
160895533731414016;
741683801822068799;
734758968915787778;
293101094735839243;
258080725239201792;
933639797321375765;
798749386271883294;
769534408645672961;
507206162798870530;
750174694799310889;
81080996568498176;
404993000037548033;
886913565028667412;
567024695346462750;
747499672460984452;
430377820158427148;
885872738475053076;
627826627174203426;
1099408619818209430;
803089610749247558;
921785344989470810;
555906122565943306;
1044295137150369804;
554461644462358538;
429820068608737290;
872583190429192212;
212517540109352960;
1072861421953630278;
736018231999070229;
1210230602922725398;
639025244266299414;
1052100904750436402;
451379187031343104;
788368406365077524;
417229971061473290;
1125552519884574872;
1220128128911802449;
286706220537085952;
913799423446880287;
257903970452766720;
160208226246197249;
695627499891065033;
787999444750696498;
480837626782416908;
147040378061586432;
510990266526728194;
791406795682873344;
202990814299815937;
1247942454657814538;
741614468546560092;
469464014552825866;
821106306785869894;
409617289520873473;
381110081590132736;
448239514540834829;
819175088494215178;
122866396047736832;
1163489135638626484;
742670368984006687;
719234184891334699;
156128915151257600;
645023530915987465;
425340097123319808;
1257448588233932883;
619457552563961896;
745376809805283459;
128392910574977024;
1070744057531334696;
348514391127490562;
885262367330545714;
618538311891550208;
823691647404998657;
765827297336754187;
393866353469030400;
1172953287255932968;
562717894610518028;
471698963452526592;
